frame,rvec_x,rvec_y,rvec_z,tvec_x,tvec_y,tvec_z
251,-0.26355520088047835,2.5250903034001966,1.606444462265034,299.3397716637839,-5265.481781614391,-8984.54499788852
252,-0.26238306744887124,2.5211189785317436,1.6127936128246574,296.5570508541338,-5224.3231518745815,-9020.23816302191
253,-0.2606677912521161,2.5150548648779365,1.6236566308989357,291.200640984439,-5150.64029241244,-9074.649245772149
254,-0.2583331481662531,2.507702710126221,1.6362007586447664,282.1105815386473,-5063.202803212484,-9137.941563346836
255,-0.2562965732491893,2.499129227849545,1.6497214839322207,275.6416073800641,-4970.083860929402,-9205.240854387741
256,-0.2539026727345497,2.491016871987025,1.6620775339079294,269.01767000803716,-4880.024917829504,-9268.835863804286
257,-0.39505399408348696,2.2349485537931724,1.7830015026236692,1302.7440535197045,-3763.392988685494,-9201.42765653109
258,10820.512188590379,2584.691528260493,-8607.09630012603,-1346861.3920255427,-1440310.195386111,-6915014.128233884
259,4826.552923005033,-4795.707599596382,3455.755717631226,-4866326.724537863,-3649002.1292069554,-24544247.529282093
260,17082066.641304053,22286232.956206534,-20456443.266732853,-8647664871.512863,-7338354358.943101,-42121252927.828224
261,0.6057931814239281,-2.7228690529664488,-2.102118742451329,1730.5955300151818,-3894.733301104603,-8865.676659894676
262,0.686942725819436,-2.629423147831976,-2.3909103364083495,2054.5491417500534,-3062.3088728945586,-9428.139743568734
263,0.8058063137543829,-2.006557205517368,-2.96164373533315,2608.505236021462,-490.4913858852827,-9359.842122339915
264,0.7301641300809886,-2.4036310884524497,-2.661954409899244,2351.48906825879,-1995.9279286568626,-9658.057558271623
265,22302363266.346897,-21906625016.298958,-936269766.4386889,-3924047945.0666103,-52777223344.54983,-225698488852.5005
266,1535059.9065722325,-518737.20845133543,526547.0215318876,-917961519.2627176,-6632091010.303232,-31442603588.60912
267,-450181612.52646893,-148665717.46811935,-132470663.95655704,-859114102.7606161,-3841214365.0652323,-18679097055.361797
268,-631.0771075576394,657.6074199924763,-446.61791483319746,223740.1870137417,-640012.6661510185,-3502972.7187233535
269,242657.24809359323,-129953.642023936,-96500.97412457965,2806100.911006967,34094134.907524444,165384361.47637874
270,-47090924.895596184,-3732125.38659287,33566417.03416326,-131239718.9112085,-1310355199.4028053,-6374534180.219884
271,-0.5617223073911918,2.1179520409697776,1.5637161490010534,2052.7064642162472,-4120.46827914122,-8711.810281326543
272,-0.6941853424659696,2.5146794678622464,0.5814554238454595,1382.6979062954947,-6607.407903621839,-4829.674080986469
273,-0.6239085276013683,2.198290726130061,1.4395031417780533,2181.1278290752048,-4777.747232323035,-8425.660383973685
274,-0.5389158252228573,2.1131209323515137,1.6018756232017974,1988.0970988171168,-3990.2577980856345,-8896.60852737828
275,-0.7016329712008179,2.3557511147621373,1.0968480791597064,2122.0727590356023,-5905.126753992854,-7130.49867846105
276,-0.5285195770057735,2.121737530418615,1.6073852553694323,1936.870723426936,-4000.537405256567,-8969.131168834287
277,-0.5923982389355918,2.181244588369343,1.5056098638846858,2099.9931794412214,-4559.874722333147,-8756.419375997128
278,-0.5854525065680853,2.1772402453359576,1.5197463751066012,2082.3989804836306,-4509.748906861287,-8828.46244109619
279,-0.5179469710203484,2.130335982829753,1.61531484617044,1889.0945370673383,-4002.9346417882216,-9071.923740855815
280,-0.5134840508776637,2.1345308028823835,1.617446935731131,1865.2031625763757,-4009.9266651931066,-9105.219967321369
281,-0.5123204608980914,2.1369589307311774,1.6176068813765827,1854.6641145321773,-4015.829411277042,-9131.037179806826
282,-0.6625433429449109,2.3186159751488438,1.2641182973994147,2147.030754249074,-5536.563217644944,-8011.527933295736
283,-0.5046286729864567,2.141665441322044,1.6250308581711175,1821.7999138801592,-4009.446042377994,-9206.155927340924
284,-0.501822432880365,2.143956389229824,1.6279474733807373,1807.134730568629,-4007.6867242952817,-9240.823617958014
285,-0.4983394967021947,2.1471061490899825,1.6300631618673356,1788.1402800918881,-4009.5425205501374,-9274.06432997251
286,-0.4974264543128512,2.1469194163613707,1.6322754462780027,1784.8808604153978,-3999.794345938699,-9305.93725258841
287,-1.0425256949748019,1.2727355782450516,1.6814015535752282,4671.274609122599,-1082.209973297097,-7679.008726469805
288,-0.4947650220258785,2.1482280284974027,1.6362224084251293,1772.4901116755,-3989.740433972346,-9368.918413155521
289,14.703801445163437,2.27699032331872,0.7607185565713397,-284.05755011099154,6105.5405200854275,1691.3206217689967
290,12.10211276213087,0.6203363418169036,-6.0978654030329835,-948.153927007972,-1237.018068705277,-733.9528065162189
291,-14.080166911739928,13.168678123541625,14.840818652684984,-4894.189819777846,16005.39635696332,86699.02425962324
292,1.5559702212820283,-0.019898067992327646,0.03413928003531728,1842.1296786805808,2366.9561410247557,-1377.0883873312048
293,519.9970289193258,589.6220619664571,-503.6462295624866,-973781.4884468371,-1580889.7499156264,-9612571.930020994
294,1.5517697133421604,-0.020391340750337477,0.03158696517174094,1835.6236421287642,2345.770959481925,-1346.158165763206
295,1.5523151148715155,-0.020109007662194037,0.031527511553434466,1830.860568977475,2348.3718372333833,-1324.6677873289511
296,1.5522403266482354,-0.02027997794673318,0.031741707835728605,1826.7569025730947,2348.656980589923,-1303.0695297040554
297,1.5521716129796355,-0.020213290208351706,0.0326460556273485,1824.2455672797275,2350.5551404035486,-1282.8965653665034
298,1.5514510850725638,-0.0200828836193855,0.03203027689254611,1821.4975557053313,2350.0844346576228,-1263.9002558166321
299,1.5507549230970834,-0.02029531091196668,0.031213810662960178,1819.8856606459701,2348.745765791793,-1244.7989911673249
300,1.5497826776058536,-0.0207134209129518,0.030706425734432365,1816.8887313103992,2346.288625148073,-1225.3518869771333
301,1.5486582804651223,-0.02132157729510083,0.030142713789687883,1814.5792885860767,2345.8652362429334,-1206.1907610281987
302,1.5433079483621108,-0.02147706727749922,0.02955899233464974,1812.9933239773075,2339.6188055619796,-1197.1885919833783
303,1.5368977848151535,-0.020997637349732357,0.029459362614418963,1811.3574785433827,2335.9383576652276,-1191.7432691937395
304,1.5286437077861212,-0.01992905475739004,0.03025830279515584,1805.8351771879472,2333.2690753694083,-1188.8761538040005
305,1.5193045449469758,-0.018158037865628716,0.03225542243718648,1797.900337099535,2329.809603385927,-1188.0094550112974
306,1.510156951708397,-0.01571370494447538,0.03474420678381359,1788.390885463858,2328.393106780155,-1186.004312394774
307,1.5018613224119923,-0.013740066066040647,0.036137817861555885,1780.1107397807111,2324.0224075256656,-1181.5744816147953
308,1.4949181817849817,-0.012972222572070733,0.03701103674937323,1776.0436312066738,2321.745982552297,-1173.3489716016827
309,1.48894984948843,-0.013342515844502837,0.03662512405654232,1775.1616673507006,2318.3546371906755,-1161.5960851623402
310,1.482854803995649,-0.013698776198476335,0.03540728514575173,1775.0119967837693,2311.248400533231,-1150.2255550452437
311,344.5828114712951,-322.81088123854585,1487.4592265930148,-144621.4930873872,-598252.6762449286,-3299579.329037992
312,1.4702557252042552,-0.014286154753990395,0.033864896264511286,1768.9884007245619,2278.595099772501,-1122.1887550535873
313,1.4671077396136238,-0.01478301444142335,0.03268347960375491,1767.7381296566373,2278.230887247528,-1099.6244886359505
314,1.4641289240331858,-0.015343202733525055,0.03122787480739346,1766.7695141327692,2274.9042487513275,-1075.703581211006
315,1.4621372249054099,-0.015535768607184704,0.030787339231740523,1765.6275651358628,2275.0160649727277,-1047.231963749116
316,1.4613151143237633,-0.01486019021428658,0.030272079654445706,1759.301769957622,2280.579984254982,-1015.0132634309082
317,1.460354943074853,-0.01353323605425711,0.03031584288832894,1752.697336391863,2286.5310834003985,-982.769504392354
318,1.4589586374360561,-0.016389137866595627,0.034818508741042024,1776.0739912143606,2279.575002336931,-966.2540027914313
319,1.4586355878537942,-0.01606788004320844,0.034077862016899094,1772.472303692991,2284.4377909772743,-929.8676095952467
320,1.4630115191451676,-0.016164714953803908,0.03816901336259028,1793.0642491413332,2310.558674343046,-897.9722276276746
321,1.46380045331561,-0.01697901756001879,0.03775797093360336,1796.3089251324743,2317.4905963640526,-860.6990388177567
322,1.4540264705639319,-0.008165041466671744,0.014719328729260435,1681.1680206954327,2275.7239312415654,-761.4606279296647
323,1.453082232009333,-0.011680435340881805,0.01450943000510592,1698.878631047174,2271.8939074648442,-720.4603987090438
324,1.4545962161348684,-0.012278725117516258,0.014299463481916675,1705.079361122835,2280.8345872277105,-679.4420872906301
325,1.4548738006825468,-0.014730487134851575,0.01484423176302139,1716.596907243287,2282.771118838363,-634.740185142232
326,1.4567982589347135,-0.015079454351077947,0.014912156605988285,1718.2174779122322,2292.1085879872217,-589.0841217071854
327,1.4601848964092226,-0.01701272855788995,0.01638466995283454,1731.171141783859,2304.1743001986974,-536.5919371966901
328,1.461977386079187,-0.016216076840095194,0.01717410509659426,1727.2850626659424,2313.425204533685,-487.75161406139205
329,1.4643913953530785,-0.01712418976703877,0.01776136791042196,1728.9858940753288,2321.702229702586,-436.30037304371996
330,1.4653089957978136,-0.016700684230643015,0.018043942663321315,1724.9302255742416,2330.6378176764583,-386.5361597596288
331,1.4658133614651,-0.015572696435400716,0.018773667186934014,1719.5617050339777,2339.2396377609484,-336.4241192799351
332,1.4670278925374283,-0.014072748567134075,0.020740784530191635,1714.7784353256652,2351.120809473098,-284.9661442784596
333,1.4689477581101982,-0.011962935453516193,0.022530770326388335,1706.9843806374495,2362.9475313036064,-229.44814931051383
334,1.4680566800194805,-0.015318720375324802,0.0287690362833366,1742.543452199876,2355.030192238757,-196.83763830632418
335,1.4713718756369607,-0.012182532223919148,0.031471632974045274,1732.3751791538798,2376.1649652485717,-141.36898262825568
336,1.475689320791733,-0.011400231124845344,0.033360606775587914,1737.4711447499394,2402.051350834059,-75.71689337475051
337,1.4778609538451486,-0.012006136056685393,0.03405773783269043,1742.1193266375844,2408.850575648977,-19.54799966220669
338,1.4801713863559203,-0.012099052916713683,0.035153627400989526,1744.6312765345795,2416.648260476342,39.13067646808696
339,1.4830758895109752,-0.012701610922770716,0.03567041632562519,1745.1831233225757,2423.0487633756334,101.0148904691768
340,1.4826557828481068,-0.015483678993783358,0.03358581540751917,1745.0718930118371,2408.259236002089,171.19240142484227
341,1.487182771838715,-0.013979808626788723,0.02908244742030852,1721.1780411090106,2414.460181282573,258.4814260108493
342,1.493166144161763,-0.017952880653819874,0.03418029752216213,1751.0631022197938,2410.245339823686,320.11093224780603
343,1.503142413855901,-0.018059686107613295,0.03325725165118836,1747.263903477482,2407.414688452476,402.72050646903887
344,1.5189270640607213,-0.013300594832709482,0.023738869466648146,1703.2954459520931,2411.0837683640384,533.0469892236017
345,1.5339878324266583,-0.017460715437676355,0.02580424780735188,1729.0769501075915,2398.7353128549885,623.0354742052617
346,1.544588065983464,-0.04170539329028531,0.04316537004628151,2009.3642979901445,2403.865892078567,756.7510568376862
347,1.5465645883804444,-0.015429515540885721,0.012300229494882697,1702.0956873923446,2336.575314135829,837.1942105299039
348,1.5560050500193465,-0.017710212918404196,0.013626555659474559,1717.1655562962042,2329.7440787074274,911.2912314199448
349,1.5630195748215272,-0.019728012724793874,0.013934956661552587,1731.191011270913,2323.616790795567,978.5532540875062
350,1.5694117838982313,-0.020931588997095463,0.014277787422396758,1741.5745820787172,2329.409714702741,1061.6342211533083
351,1.5704511698578187,-0.022287688142259964,0.015812465194163978,1751.8074640360333,2329.0824365198973,1115.3505086986609
352,1.5657241441391372,-0.023218472266872448,0.017517638680116656,1761.88439361445,2337.901180998188,1156.5087889853676
353,1.5572115220399825,-0.023409990415635847,0.018747076248852,1767.265871359933,2352.7419360143504,1189.3781889109976
354,1.539279692892424,-0.03638272714024117,0.02368623154621667,1912.942946399253,2360.6167906563855,1229.5397803633416
355,1.527913437340579,-0.03512241747498865,0.023223117223206777,1905.0518976319486,2379.499532961345,1261.1420923070282
356,1.526603596366299,-0.024680531695933206,0.02709400690847133,1787.7424878337868,2409.4117940778,1263.0483587552294
357,1.5203946612790458,-0.025619024554213,0.02939311238462353,1796.588310044648,2425.7217191242057,1299.7582617314758
358,1.5161140043043826,-0.02529929356442642,0.031045113056187568,1796.066771532917,2439.760715494305,1343.7335390988783
359,1.5143907529869678,-0.025501421848802455,0.032279545936189244,1799.7111835769826,2448.007168793279,1392.5770419815835
360,1.5135085073133074,-0.02581319040046839,0.03321611215163561,1807.046370981209,2454.9740405077246,1441.7443476345568
361,1.5135384302167796,-0.02668992853485227,0.03442833193291173,1810.1920794749622,2459.693183163874,1497.0073226352342
362,1.5138327424261329,-0.02739277185600473,0.03609952520364377,1812.409882492325,2465.1550014612108,1553.0726065867696
363,1.5103404647983134,-0.03500842779903735,0.030247879733673596,1917.47304120209,2480.953918183422,1692.363468341177
364,1.512461017743362,-0.03230583286478601,0.02870464460832917,1896.188563950741,2494.8765495987964,1766.2579488679535
365,1.5149755933339422,-0.03014202022541288,0.03857156657245963,1826.0780850160156,2474.3701399962283,1718.5232967103784
366,1.5154427873726293,-0.0317187278084136,0.03983585482726922,1834.7963877481648,2475.678985487891,1776.7459910019506
367,1.513075880227122,-0.032683884273250204,0.03568196150685008,1823.8652212449608,2464.1890148472307,1849.7611202746848
368,1.5130249075671998,-0.03387072257751505,0.03476964935458835,1821.410284685978,2459.9760424815904,1914.8386082331635
369,1.5134166585639037,-0.02803845112109048,0.028358473782990966,1793.9558159928665,2446.267533740332,2029.6452271398014
370,1.5237214865714916,-0.03044911502029053,0.02901039698088607,1806.4871380364016,2423.8429969071635,2118.7854632526896
371,1.5371491994690694,-0.030800046366728687,0.0283972443970679,1814.222763608094,2397.56433435821,2193.64010229605
372,1.5486142712554243,-0.030121915876843024,0.02700396972365239,1803.9318317296043,2371.9172313024874,2272.058255665802
373,1.5579157414227698,-0.028727711098842933,0.02559676660852501,1791.9646204463443,2350.4743477670168,2346.6830478897878
374,1.5651443931712277,-0.027244903216836366,0.023117812531106376,1787.2289535654143,2335.1689492183746,2426.268893624065
375,1.5701968728011266,-0.02880534787528607,0.02684084572299326,1794.609628472527,2324.258600294334,2485.5503978263864
376,1.5725190061325458,-0.02896851058878598,0.02788900133990856,1793.8641890833808,2318.0573847327205,2538.360568682503
377,1.5724495928441713,-0.029192695492138654,0.027729474536039387,1795.2414167878771,2318.1074272682554,2585.8690492539918
378,1.5708098308942682,-0.03055309436565389,0.02810661266425859,1800.7586138787751,2321.7621135296768,2629.624660738079
379,1.5684040616264892,-0.030941216092864394,0.029641260275102787,1802.307626050971,2330.548528083613,2671.44891390154
380,1.5641105370159551,-0.030373159595693432,0.03130831613720872,1802.6187564775767,2346.0254237304625,2708.093207512225
381,1.5579761538644872,-0.030276845889417918,0.03313465212029844,1803.2537014269976,2368.0691473234383,2741.1573438586715
382,1.55147973390613,-0.02989205275364107,0.034708211392384405,1803.919916100392,2390.071523908605,2772.2733768739145
385,1.7782607596268027,-0.04629502616819403,0.02584736870416478,1826.8412751633102,1586.4343440238958,3355.3912809045364
386,1.8015801101358169,-0.049352455621956545,0.026510345979035423,1839.1258513074572,1487.1629081603485,3417.2277123829617
387,1.8063725653364446,-0.04527920940861912,0.0244687342884857,1826.127833065038,1468.3899556144613,3461.2933148163193
388,1.7940314468177079,-0.04595285054303947,0.02647724301635118,1834.4142548702282,1508.9058914884772,3473.7068070582914
389,1.7708779303868716,-0.04394656622410237,0.02438484757185998,1806.2892085323763,1573.6248544886066,3495.406484980458
390,1.7473929095173846,-0.044202249660325835,0.02504845119157567,1807.201450133358,1660.4757069451023,3474.877953058188
391,1.721958208287276,-0.04280174811797532,0.025226481459126683,1804.415150860524,1753.8139771587653,3453.2038516393322
392,1.697660298616573,-0.04332388407533901,0.027262921268289067,1814.7914584766258,1842.185753018227,3425.205438325387
393,1.6772982719677083,-0.04091792471070286,0.0266124607894118,1806.6370151475298,1922.3240914337528,3404.5542994139264
394,1.6589459284577817,-0.040083493955069056,0.028732287744825037,1800.901929014887,1991.4744436318183,3381.284272417289
395,1.645245387098266,-0.04027456897679315,0.029965561243502397,1798.6402663953097,2042.4132754238592,3359.8352524139655
396,1.634340678430901,-0.03931986948117997,0.030084884257715255,1796.854605141611,2084.7336369684617,3345.2858705063727
397,1.6239950724415895,-0.04084127126057939,0.03173589205326583,1811.0873765630545,2117.0730487689348,3326.9876047402845
398,1.6168753520234636,-0.03757140780177425,0.029487300715670673,1797.0324537857723,2149.6052545240964,3321.9961438356404
399,1.6099501734058606,-0.03738448136231578,0.03101835403678519,1795.42554086843,2176.7389041331944,3308.8982190974752
400,1.6038142073801078,-0.037183738505371135,0.032501360251691806,1792.6486066521306,2199.960471104905,3297.4608336064484
401,1.5967604349478166,-0.036071483238091596,0.0328595896918883,1788.4627889457151,2225.845125487642,3283.624601397763
402,1.5898028693593322,-0.03426285859387306,0.03300728543794197,1786.676931189033,2253.1991237498614,3270.417600768189
403,1.5832289978021008,-0.03430648924622021,0.03435009577295787,1785.0584364773933,2276.2467188067935,3253.6390360880355
404,1.5776519246231495,-0.03344205460553745,0.03500074070069385,1779.7031575687665,2296.9724545273843,3241.0988059974356
405,1.5735758510940585,-0.032658659296222275,0.034860224937611574,1776.6587894521142,2314.4844071101734,3234.8968610172715
406,1.56882277386616,-0.03404379607836106,0.03498598032610456,1779.7777005254745,2326.8472998071547,3216.9971804526617
407,1.564656166571881,-0.03449562909089745,0.03509082271572088,1786.6706158619952,2340.1840386643134,3205.8691892141587
408,1.5612147970233805,-0.0338662809193773,0.033907483993412896,1779.372079186054,2352.6150344156836,3198.5592857533143
409,1.5581748113147535,-0.036454128722691964,0.033664636683988954,1784.1957808221862,2359.46891875501,3191.051261933496
410,1.5549039325400276,-0.05650491796842554,0.017793577218405632,1829.6433569919907,2327.837991385152,3183.161426707384
411,1.5511802550348086,-0.08542729460217822,-0.013563921869594264,1914.9131789389862,2264.2703005548306,3177.6757591313017
412,1.547073161489673,-0.11163808323734953,-0.04051609022616935,1979.685922787926,2208.544610251396,3168.237964201237
413,1.5438221116389992,-0.13419779216141323,-0.05753724709302274,2039.8664790489868,2159.193951345173,3158.8277139802726
414,1.5420109739272196,-0.14772523893814965,-0.07419795253186302,2061.6800113461395,2127.862972362371,3159.8306178970306
415,1.540526546509647,-0.15740710995385687,-0.08366377022052102,2072.4436697479055,2107.472960959909,3154.8421385127276
416,1.539634666641524,-0.16262842359672086,-0.0892848397907101,2073.963637923165,2097.104289826098,3151.9147658349702
417,1.5388147320595442,-0.16519518692384394,-0.09134583982099972,2067.43622664967,2094.462740065669,3145.7396722830294
418,1.537954628862407,-0.16615750838100726,-0.09264046172952767,2052.857261014878,2095.335866338582,3141.45606535547
419,1.5384402449683408,-0.16605754122601532,-0.09111392923003696,2036.3325380806812,2099.1764777432954,3140.1002540097247
420,1.5383237617075272,-0.16566230894644887,-0.0898108380454476,2008.0637677810007,2105.229006025861,3135.063658382019
421,1.538629350103847,-0.16454765329601068,-0.08846546806011339,1979.9417709017548,2112.6164192865135,3131.490205894522
422,1.5382723145401493,-0.16351625262461356,-0.0878510879633268,1951.8775428349843,2118.673520435262,3126.644008032814
423,1.5382975620912163,-0.16267096704072062,-0.0876627215235945,1920.5507713504157,2125.871193214434,3123.528364225425
424,1.5381390463072588,-0.16280270413124487,-0.0869147898883324,1889.8033084291626,2131.00881538588,3119.1754675913394
425,1.5384359952885784,-0.16253946369756506,-0.08691673232080231,1854.5965173385669,2135.6476370867967,3116.7484767736005
426,1.5380351426529981,-0.16254075630097153,-0.08595432309779608,1821.9970017979435,2142.048739247491,3112.981287775148
427,1.5375524731599963,-0.16261108279757364,-0.08577495514801525,1779.2838885388928,2150.3524793531587,3108.3360314990323
428,1.5376048927723418,-0.161358103464523,-0.085812989721563,1734.7186586976534,2158.8225601838303,3106.6493291099214
429,1.6030979305404585,0.30843368168716323,-0.6843296451681159,-1391.1766016499525,2903.102368837847,3454.6560207533475
430,1.537411676810649,-0.15806024500235066,-0.08403603763652781,1638.4967442019015,2179.44057769181,3100.0306511422878
431,1.5345410769098267,-0.15482967353939325,-0.08681203388368067,1550.13520338855,2192.5757317593198,3127.8634643807723
432,1.5352789328170826,-0.15319347854333668,-0.08548003957653082,1493.6023900825983,2201.4076651651403,3125.8386277129885
433,1.535478536534447,-0.15102961179208602,-0.0837895307593542,1436.0995887515803,2212.454899382315,3121.75718626289
434,1.5353702159156168,-0.14887802861367294,-0.0817984545501952,1380.20671580411,2224.6025017384986,3117.701797362676
435,1.5331394230158617,-0.14176376946968125,-0.085778265979646,1287.387864257584,2238.2432957811866,3111.337024826136
436,1.533312426791228,-0.1454065993066518,-0.0787036284187438,1252.6138829347303,2245.8292188672062,3101.0381957744785
437,1.5327460852161443,-0.14901522128985806,-0.07326117887424645,1218.0126886796395,2251.7993092044053,3092.5695032695976
438,1.5318538976742575,-0.1475173459860279,-0.07334802620155557,1153.0774689267787,2262.73888598199,3088.2411285883427
439,1.5315094317814957,-0.14918474637141171,-0.06912203686910377,1105.809084414768,2271.8631586199785,3086.8099976371127
440,1.532422375977376,-0.14909809937444377,-0.06807738938541018,1027.8493038995864,2282.3925097776937,3078.1237772215786
441,1.5364383389098926,-0.13838202584849393,-0.08130719833241226,860.460735613806,2305.445966018889,3051.813823224222
442,1.5377329936599402,-0.13801687974606996,-0.08180950652806997,787.9381681299801,2308.8567678194486,3048.0042966891538
443,1.53966996322772,-0.13860100924804536,-0.08131758426122586,717.9030240910947,2312.077928098217,3044.65888969073
444,1.5398568639099568,-0.14004625666177067,-0.07959247603163284,651.9174710145152,2320.8122895700308,3036.5978140142865
445,1.5392544806446007,-0.1433870674997544,-0.0741795257773472,600.9123623354748,2330.109639481042,3028.0064328734093
446,1.53604961416215,-0.10583921023390783,-0.1267410120328659,343.2776364487565,2388.3717682557817,3120.6644813344305
447,1.5388209258002015,-0.14171234329165205,-0.07394893853459092,429.4147132078099,2357.0384112267993,3013.4811421481213
448,1.539150656424424,-0.14486340808362666,-0.06862181996243744,372.99872498205025,2371.720911508866,3012.0131306315043
449,1.536216497367886,-0.1462351835395763,-0.06489143212689182,308.2289602372863,2376.2671176937633,3008.6719951010687
450,1.5429702723493548,-0.14144529281951032,-0.07060688965314836,186.319292321847,2401.8094917671597,3005.6315036832493
451,1.5292504998851153,-0.09477767231760569,-0.13060547351983517,-138.36288945761487,2440.5204643416896,3035.8014621870525
452,1.5381178941640952,-0.1413302081635363,-0.0545886122073378,55.80473841162876,2411.4390601956716,3000.400144393481
453,1.536481413803822,-0.13636819094844516,-0.04360192566344359,-49.11166152160447,2416.590321548337,3018.696441708547
454,1.5376370797185044,-0.12782443617650616,-0.029951033793315568,-155.75643740536535,2422.1294082198633,3026.372098949803
455,1.5390922195113477,-0.11426576927062934,-0.01159873817521654,-273.3028562653314,2423.0064170381534,3025.973984766016
456,1.546531772346541,-0.10308743651235573,0.005736554766898608,-399.9870594523934,2429.4946632802407,3035.330319970654
457,1.548925841794032,-0.0893873583574233,0.016909325192699064,-545.3950188969715,2422.1466480841345,3011.753981419926
458,1.551900051309126,-0.07876643206304076,0.02816528473414905,-666.9947046613325,2405.8295646670163,3010.822240789943
459,1.55380912649721,-0.06782131368535999,0.03639909781749174,-783.3425003341584,2393.698698370649,3010.771584515595
460,1.5549432101119645,-0.05878965701260669,0.04356024008647352,-895.9086026233264,2383.6957963027107,3008.44304567502
461,1.55555581865813,-0.03983489791355355,0.0656373584976235,-1019.6027220285549,2355.222924794845,3013.8768056317
462,1.5478884242379325,0.03086336936512214,0.11062165116767395,-1261.9245165793334,2250.9771457897577,3069.4842720415204
463,1.5551630377194723,0.07633820631057259,0.1719923018639263,-1498.5291086300454,2152.3862592714654,3021.6862834252265
464,1.5543919303766638,0.12109396147423968,0.21541873406619086,-1703.2913360227901,2037.7280901428417,3000.224691679863
465,1.5524449262552338,0.1495100163256933,0.2489099543997328,-1838.0571182518293,1964.1598717977697,3004.488105439712
466,1.5490329207709843,0.17317259773624447,0.2602167264892682,-1984.7305132864276,1900.6123878948604,2983.572737807739
467,1.5489571510646856,0.1766737982818272,0.2727415552432897,-2037.4567271739268,1876.3909530083304,2999.0963236647494
468,1.5448139066691728,0.18147548579133677,0.2725855827433925,-2117.519978690495,1841.071356283145,2981.364813073971
469,1.5476532701518182,0.1707081873910347,0.2759379708955898,-2128.20129493846,1850.0732640694116,2997.3917557564705
470,1.549876883655661,0.1556537981762507,0.2714360848693527,-2125.024157147947,1870.5848887623094,3014.9734865308324
471,1.5805479062398877,0.059772336189751175,0.339758870514046,-1546.5906337928604,2192.062347521004,3532.9086364052137
472,1.5547458974077335,0.12478640814458518,0.24366820877397083,-2137.0454667364925,1920.9547105087127,3020.2459727846913
473,1.5559959633585767,0.09724794033279298,0.21938791418444142,-2108.7567866774393,1985.0340392450655,3020.254176042289
474,1.5476508197746686,0.06526608122246282,0.18304560689026295,-2057.2596023917245,2061.3442727212528,3024.8251595793076
475,1.5473778138562073,0.01540119709165643,0.13275406644038537,-1961.8822148555437,2202.0096636691364,3035.880971553758
476,1.5430869607883149,-0.028113911082192498,0.08536639382682361,-1873.9849252535946,2306.5381373481973,3013.786580252369
477,1.543097370801379,-0.06335026354368489,0.04613503494318628,-1826.0731454187244,2398.3037360861067,2964.64938785798
478,1.5425046629214623,-0.09708042069223327,0.023566952421427048,-1734.1125476439593,2478.217124441142,2990.9719321351054
479,1.5436858138993506,-0.11829052720258429,0.0037925439333480306,-1702.4615044151576,2534.4943906244157,2992.690318541104
480,1.5392732658366322,-0.1387659035109713,-0.0007315697007335987,-1637.0607171439126,2563.2967146607925,3009.558303954401
481,1.5366914776400424,-0.14860303007060344,-0.010213924530672581,-1657.5792311547477,2587.0151129925744,2984.5268467417786
482,1.5374062610310173,-0.15610389803469543,-0.018470952574843234,-1668.0885892253236,2608.8133899795143,2979.217963145598
483,1.5362187447849955,-0.16081033164512676,-0.024150290423161344,-1685.4636626101571,2621.9109667266175,2971.1980830561383
484,1.5361497618941613,-0.16514651213497092,-0.02845388124637841,-1701.9907080102118,2638.667559888466,2972.0638432083438
485,1.5333797077518636,-0.15655470179197842,-0.03231132972116599,-1776.7848805689198,2629.5622368413174,2945.862915005874
486,1.5311235119469413,-0.14365832748741716,-0.012965938117886417,-1837.365497918214,2590.238268169173,2971.975755956164
487,1.5416777303610907,-0.12500686820180545,0.008686193513257702,-1937.7853724191168,2556.433828787345,2976.0262918638055
488,1.5384677321810218,-0.07117608959357434,0.044520352210036834,-2142.289916273674,2417.120639974725,2961.097092248115
489,1.5397251609774456,-0.0341395979013914,0.09950785020331097,-2282.402361070985,2291.3499520657024,2980.89582585853
490,1.5488471140890678,-0.004426096710460565,0.13415354392883336,-2400.4548146617617,2207.411720889397,2992.740053795775
491,1.5491580476015188,0.020113776162870477,0.15698339941294984,-2502.0379124392,2130.5063554540766,2989.750744433882
492,1.5521630561890487,0.03241574631511723,0.17170148359535864,-2578.16415766684,2084.0676337771247,3001.0893044848613
493,1.5496205617761987,0.0400657396399464,0.17748430856732017,-2619.3240550374626,2051.9646810906415,2987.6213547621883
494,1.5541855334165486,0.039204172467414734,0.1769193898541864,-2649.526939795665,2052.674313994318,2999.4586980627314
495,1.5562111183018255,0.03628363964846809,0.17355272937554167,-2673.3842889920174,2057.606526102961,3004.077859926753
496,1.5548694163576522,0.03140576534105343,0.17023768006509335,-2680.827722549989,2067.0253031186307,2999.2709799709023
497,1.5553508043409146,0.02565269133852502,0.16451700457108454,-2687.5196099925306,2083.5688473548835,2998.7729310738623
498,1.5501811187178525,0.02809079757758498,0.15156974251316688,-2726.5678217872623,2078.5352025217803,2954.56392628796
499,1.555963140789136,0.012783042867438477,0.15280845678913735,-2693.469778120401,2116.668534689397,2996.3484942598025
500,1.5578134974211555,0.003686045459644375,0.14569368332632557,-2690.7675481409037,2145.416832271116,2995.325439614942
501,1.5564489698172488,-0.007773642671835151,0.13531406529709958,-2675.389087219078,2178.2815138747405,2992.812950900865
